Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Lot Config,Land Slope,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,near_ISU,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,floors,bathrooms
921,909276110,70,7,69.05520046484602,7500,2,0,1,1,4,2,8,8,4,6,6,7,1942,1950,5,4,11,11,3,0.0,3,3,4,3,3,4,3,547.0,5,0.0,224.0,771.0,4,2,1,4,753,741,0,1494,0.0,0.0,1,0,3,1,4,7,7,2,4,6,1942.0,3,1.0,213.0,3,3,0,0,0,0,0,224,0,0,4,4,0,11,2009,8,177500,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0
1780,528431030,20,7,76.0,10612,2,0,0,3,4,2,8,8,4,7,8,5,2006,2006,5,4,14,14,2,248.0,4,3,5,4,3,1,6,28.0,5,0.0,1496.0,1524.0,4,4,1,4,1534,0,0,1534,0.0,0.0,2,0,3,1,4,7,7,1,4,6,2006.0,1,2.0,484.0,3,3,2,168,46,0,0,0,0,0,4,4,0,1,2007,8,215000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0
746,903234220,50,6,51.0,6120,2,0,0,3,4,2,8,8,4,5,5,6,1938,1950,5,4,11,11,3,0.0,3,3,3,3,2,4,1,273.0,5,0.0,679.0,952.0,4,3,1,3,994,588,0,1582,0.0,0.0,2,0,3,1,3,6,7,1,4,5,1938.0,3,1.0,250.0,2,3,2,189,0,34,150,0,0,0,4,4,0,2,2009,8,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0
254,906402200,60,7,90.0,12376,2,0,0,3,3,2,8,8,4,6,7,5,1990,1990,4,4,10,10,3,0.0,3,3,5,4,3,1,6,1470.0,5,0.0,203.0,1673.0,4,4,1,4,1699,1523,0,3222,1.0,0.0,3,0,5,1,4,11,7,2,3,6,1990.0,3,3.0,594.0,3,3,2,367,0,0,0,0,0,0,4,4,0,5,2010,8,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4.0
606,534400050,20,7,100.0,10004,2,0,0,3,4,2,8,8,4,7,6,6,1964,1964,5,4,12,10,2,180.0,3,3,4,3,3,4,2,196.0,3,345.0,975.0,1516.0,4,3,1,4,1516,0,0,1516,0.0,0.0,1,1,3,1,3,6,7,0,0,6,1964.0,2,2.0,472.0,3,3,2,0,0,0,0,152,0,0,4,4,0,2,2009,8,167000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
2703,904301410,30,7,55.0,8250,2,0,0,3,4,2,8,8,4,7,5,7,1935,1950,5,4,11,11,3,0.0,3,3,2,0,0,0,0,0.0,0,0.0,0.0,0.0,4,3,0,4,1032,0,0,1032,0.0,0.0,1,0,2,1,3,6,7,1,3,5,1939.0,3,1.0,260.0,3,3,2,0,0,121,0,0,0,0,4,4,0,6,2006,8,125000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
1306,902207120,20,6,103.0,12205,2,0,0,3,4,2,8,8,4,7,3,1,1949,1992,5,4,13,13,3,0.0,3,3,3,2,2,4,5,0.0,5,0.0,448.0,448.0,4,4,1,4,1588,0,0,1588,0.0,0.0,2,0,5,1,3,6,2,0,0,3,1949.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,3,4,0,12,2008,8,65000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0
2102,906380010,20,7,103.0,11175,2,0,1,3,3,2,8,8,4,7,7,5,2007,2007,5,4,14,14,3,0.0,4,3,5,4,3,3,5,0.0,5,0.0,1316.0,1316.0,4,5,1,4,1316,0,0,1316,0.0,0.0,2,0,3,1,4,6,7,1,4,6,2007.0,1,2.0,440.0,3,3,2,0,20,0,0,0,0,0,4,4,0,10,2007,7,200141,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
1784,528435010,20,7,85.0,9965,2,0,0,3,1,2,7,8,4,7,7,5,2007,2007,5,4,14,14,3,0.0,4,3,5,4,3,4,5,0.0,5,0.0,1528.0,1528.0,4,5,1,4,1528,0,0,1528,0.0,0.0,3,2,3,1,4,6,7,1,3,6,2007.0,3,2.0,480.0,3,3,2,0,228,0,0,0,0,0,4,4,0,9,2007,7,235876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5.0
941,910204050,70,6,50.0,8660,2,0,0,1,4,2,8,8,4,6,5,6,1900,1993,2,4,6,6,3,0.0,3,3,3,3,3,4,5,0.0,5,0.0,760.0,760.0,4,5,0,4,928,928,312,2168,0.0,0.0,2,0,5,1,4,11,7,0,0,5,1998.0,3,2.0,576.0,3,3,2,467,160,78,0,0,0,0,4,4,0,12,2009,8,123000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0
2699,904100030,50,7,82.0,12375,2,0,0,3,4,2,7,8,4,5,5,5,1951,1951,5,4,12,12,1,41.0,3,2,4,3,3,4,3,329.0,5,0.0,477.0,806.0,4,3,1,4,1081,341,0,1422,1.0,0.0,1,0,3,1,3,7,7,1,3,5,1951.0,3,1.0,288.0,3,3,2,0,0,0,0,0,0,0,1,4,0,6,2006,8,137500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2.0
2127,907135180,20,7,60.0,8070,2,0,0,3,4,2,8,8,4,7,4,5,1994,1995,5,4,14,14,3,0.0,3,3,5,4,3,4,6,588.0,5,0.0,402.0,990.0,4,5,1,4,990,0,0,990,1.0,0.0,1,0,3,1,3,5,7,0,0,3,1994.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,4,4,0,8,2007,8,123600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
2607,535401140,20,7,84.0,8658,2,0,0,3,4,2,8,8,4,7,6,5,1965,1965,5,4,11,11,2,101.0,3,3,4,3,3,4,2,643.0,5,0.0,445.0,1088.0,4,5,1,4,1324,0,0,1324,0.0,0.0,2,0,3,1,3,6,7,1,3,6,1965.0,2,2.0,440.0,3,3,2,0,138,0,0,0,0,0,1,4,0,12,2006,8,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
1754,528275035,60,7,69.05520046484602,8063,2,0,0,3,4,2,8,8,4,6,6,5,2000,2000,5,4,14,14,3,0.0,3,3,5,4,3,4,5,0.0,5,0.0,924.0,924.0,4,5,1,4,948,742,0,1690,0.0,0.0,2,1,3,1,3,7,7,1,3,6,2000.0,2,2.0,463.0,3,3,2,100,48,0,0,0,0,0,4,4,0,11,2007,8,181000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0
1367,903475020,20,6,49.0,8235,2,0,1,2,4,2,7,1,4,7,5,7,1955,1995,5,4,13,13,3,0.0,3,4,4,3,3,4,1,180.0,2,645.0,0.0,825.0,4,3,1,4,825,0,0,825,1.0,0.0,1,0,2,1,3,4,7,0,0,5,1963.0,2,2.0,720.0,3,3,2,140,50,0,0,0,0,0,3,4,0,6,2008,8,125000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0
580,534125080,60,7,78.0,11700,2,0,0,3,4,2,5,8,4,6,6,6,1968,1968,5,4,13,13,3,0.0,3,3,4,3,3,4,2,298.0,5,0.0,429.0,727.0,4,5,1,4,829,727,0,1556,0.0,0.0,1,1,4,1,3,8,7,0,0,6,1968.0,3,2.0,441.0,3,3,2,0,0,0,0,0,0,0,4,4,0,5,2009,8,154000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2.0
341,924152030,60,7,74.0,12961,2,0,0,3,4,2,8,8,4,6,6,5,1993,1994,5,4,14,14,3,0.0,4,4,5,4,3,1,6,944.0,5,0.0,208.0,1152.0,4,5,1,4,1152,645,0,1797,1.0,0.0,2,1,3,1,4,7,7,1,2,6,1993.0,1,2.0,616.0,3,3,2,162,312,0,0,0,0,0,4,4,0,3,2010,8,231000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.0
26,527403020,20,7,65.0,8450,2,0,0,3,4,2,8,8,4,7,5,6,1968,1968,5,4,14,14,3,0.0,3,3,4,3,3,4,3,775.0,5,0.0,281.0,1056.0,4,5,1,4,1056,0,0,1056,1.0,0.0,1,0,3,1,3,6,7,1,2,6,1968.0,3,1.0,304.0,3,3,2,0,85,184,0,0,0,0,4,4,0,7,2010,8,142000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
2667,902400110,75,6,90.0,22950,2,0,2,3,4,2,6,8,4,0,10,9,1892,1993,5,1,11,11,3,0.0,4,4,3,3,3,1,5,0.0,5,0.0,1107.0,1107.0,4,5,1,4,1518,1518,572,3608,0.0,0.0,2,1,4,1,5,12,7,2,3,5,1993.0,3,3.0,840.0,5,3,2,0,260,0,0,410,0,0,2,4,0,6,2006,8,475000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3.0
2884,911370430,120,6,41.0,5748,2,0,1,2,4,1,8,8,3,7,8,5,2005,2006,4,4,9,9,1,473.0,4,3,5,5,3,2,6,1573.0,5,0.0,0.0,1573.0,4,5,1,4,1778,0,0,1778,2.0,0.0,2,0,2,1,5,5,7,1,4,6,2005.0,1,2.0,495.0,3,3,2,123,53,0,0,153,0,0,4,4,0,2,2006,7,375000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0
28,527425090,20,7,70.0,10500,2,0,0,3,1,2,8,8,4,7,4,5,1971,1971,5,4,12,12,3,0.0,3,3,4,3,3,4,4,432.0,5,0.0,432.0,864.0,4,3,1,4,864,0,0,864,0.0,0.0,1,0,3,1,3,5,7,1,1,3,1971.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,4,4,0,4,2010,3,115000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
531,528488100,20,5,62.0,7500,2,2,0,3,4,2,8,8,4,7,7,5,2004,2005,5,4,14,14,3,0.0,4,3,5,4,3,4,6,410.0,5,0.0,811.0,1221.0,4,5,1,4,1221,0,0,1221,1.0,0.0,2,0,2,1,4,6,7,0,0,6,2004.0,2,2.0,400.0,3,3,2,0,113,0,0,0,0,0,4,4,0,10,2009,8,185000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0
2189,908228010,40,7,62.0,10042,2,0,0,1,3,2,8,8,4,5,6,8,1920,1995,5,4,11,11,3,0.0,3,3,3,3,3,4,1,144.0,4,278.0,238.0,660.0,4,3,1,4,740,125,0,865,1.0,0.0,1,0,2,1,3,4,7,1,4,5,1920.0,3,1.0,216.0,3,3,2,0,0,84,0,0,0,0,4,4,0,8,2007,8,108500,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0
2508,533212110,160,5,24.0,2544,2,2,0,3,4,2,8,8,1,6,7,5,2005,2005,5,4,13,13,3,0.0,4,3,5,4,3,4,5,0.0,5,0.0,600.0,600.0,4,5,1,4,520,623,80,1223,0.0,0.0,2,1,2,1,4,4,7,0,0,5,2005.0,2,2.0,480.0,3,3,2,0,166,0,0,0,0,0,4,4,0,7,2006,8,147400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3.0
573,533223030,160,5,35.0,3768,2,0,0,3,1,2,8,8,3,6,7,5,1999,1999,4,4,13,13,2,218.0,4,3,5,4,3,4,6,549.0,5,0.0,142.0,691.0,4,5,1,4,713,739,0,1452,1.0,0.0,2,1,3,1,4,6,7,0,0,5,1999.0,3,2.0,506.0,3,3,2,0,34,0,0,0,0,0,4,4,0,9,2009,8,156000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4.0
1363,903455030,50,6,69.05520046484602,10320,2,1,0,3,4,2,8,8,4,5,5,6,1915,1978,5,4,12,12,3,0.0,3,2,3,3,2,4,5,0.0,5,0.0,880.0,880.0,4,4,1,4,880,428,0,1308,0.0,0.0,2,0,2,1,3,6,7,0,0,5,1950.0,3,2.0,400.0,2,2,2,0,0,117,0,0,0,0,4,4,0,4,2008,8,120000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0
487,528290030,80,7,61.0,9734,2,0,1,3,4,2,5,8,4,4,7,5,2004,2004,5,4,14,14,3,0.0,4,3,5,4,3,1,6,241.0,2,113.0,30.0,384.0,4,5,1,4,744,630,0,1374,0.0,0.0,2,1,3,1,4,7,7,0,0,4,2004.0,1,2.0,400.0,3,3,2,0,0,0,0,0,0,0,4,4,0,5,2009,8,167000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0
1083,528228445,120,7,43.0,3182,2,0,0,3,4,2,8,8,3,7,7,5,2005,2006,5,4,14,14,2,14.0,4,3,5,4,4,4,6,16.0,5,0.0,1330.0,1346.0,4,5,1,4,1504,0,0,1504,0.0,0.0,2,0,2,1,4,7,7,1,4,6,2005.0,1,2.0,437.0,3,3,2,156,20,0,0,0,0,0,4,4,0,5,2008,8,191000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
1620,527110130,80,7,56.0,8872,2,0,1,2,4,2,8,8,4,4,6,5,1997,1997,5,4,14,14,3,0.0,3,3,5,4,3,4,5,0.0,5,0.0,384.0,384.0,4,4,1,4,754,630,0,1384,0.0,0.0,2,1,3,1,3,7,7,1,3,4,1997.0,1,2.0,390.0,3,3,2,0,0,0,0,0,0,0,4,4,0,3,2007,8,161500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0
1929,535181140,20,7,70.0,12198,2,0,1,3,4,2,8,8,4,7,5,6,1955,1975,5,4,14,14,3,0.0,3,3,4,3,3,3,2,780.0,5,0.0,424.0,1204.0,4,3,1,4,1411,0,0,1411,0.0,0.0,1,0,3,1,3,7,7,1,3,6,1955.0,2,1.0,310.0,3,3,2,278,82,0,0,0,0,0,4,4,0,6,2007,6,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
1820,532354010,20,7,80.0,8480,2,0,0,3,3,2,8,8,4,7,5,6,1963,1963,4,4,12,12,3,0.0,3,3,4,3,3,4,6,630.0,5,0.0,340.0,970.0,4,3,1,4,970,0,0,970,1.0,0.0,1,0,2,1,3,5,7,0,0,5,1996.0,3,2.0,624.0,3,3,2,0,24,0,0,192,0,0,4,4,0,7,2007,8,132500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0
1398,905300020,80,7,69.05520046484602,10200,2,0,0,3,4,2,8,8,4,4,5,8,1970,1970,4,4,12,12,3,0.0,3,4,5,4,3,3,4,704.0,5,0.0,160.0,864.0,4,5,1,4,904,0,0,904,0.0,0.0,1,0,3,1,4,5,7,0,0,1,1979.0,3,3.0,912.0,3,3,2,143,0,0,0,0,0,0,3,4,0,6,2008,8,144000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0
2177,908152180,90,7,69.05520046484602,9555,2,0,1,3,2,2,8,8,2,6,5,6,1979,1979,5,4,10,10,3,0.0,3,3,2,0,0,0,0,0.0,0,0.0,0.0,0.0,4,3,1,4,1100,1133,0,2233,0.0,0.0,2,1,5,2,3,11,7,0,0,6,1979.0,1,2.0,579.0,3,4,2,0,0,0,0,0,0,0,4,4,0,2,2007,8,141000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0
2144,907227100,20,7,60.0,7200,2,0,0,3,4,2,8,8,4,7,4,8,1972,2006,5,4,10,10,3,0.0,3,4,4,3,3,4,2,385.0,5,0.0,0.0,385.0,4,4,1,4,875,0,0,875,0.0,0.0,1,0,3,1,4,5,7,0,0,5,1975.0,3,2.0,728.0,3,3,2,352,0,0,0,0,0,0,4,4,0,10,2007,8,117000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2697,903456090,190,6,60.0,6780,2,0,0,3,4,2,8,8,0,5,6,8,1935,1982,5,4,11,11,3,0.0,3,2,4,3,3,3,6,490.0,5,0.0,30.0,520.0,4,4,0,4,520,0,234,754,1.0,0.0,1,0,2,1,3,5,7,0,0,3,1935.0,0,0.0,0.0,0,0,1,53,0,0,0,0,0,0,4,4,0,6,2006,8,84500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
1403,905401060,20,7,69.05520046484602,53227,2,0,1,0,2,1,8,8,4,7,4,6,1954,1994,3,3,10,10,3,0.0,3,3,4,4,3,2,3,1116.0,5,0.0,248.0,1364.0,4,5,1,4,1663,0,0,1663,1.0,0.0,1,0,2,1,4,6,6,2,4,6,1954.0,1,2.0,529.0,3,3,2,224,137,0,0,0,0,0,4,4,0,3,2008,8,256000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
596,534226120,20,7,70.0,9100,2,0,0,3,4,2,8,8,4,7,5,6,1965,1965,5,4,14,14,3,0.0,3,3,4,3,3,4,3,338.0,2,466.0,121.0,925.0,4,5,1,4,925,0,0,925,0.0,1.0,1,0,2,1,3,5,7,0,0,5,1965.0,3,1.0,429.0,3,3,2,0,0,0,0,0,0,0,1,4,0,7,2009,8,117500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
922,909276200,50,7,130.0,9600,2,0,1,2,4,2,8,8,4,5,5,7,1940,1950,5,4,13,13,3,0.0,4,4,3,3,2,4,2,428.0,5,0.0,300.0,728.0,4,5,1,4,976,332,0,1308,1.0,0.0,1,1,2,1,3,7,5,2,3,5,1940.0,3,1.0,256.0,3,3,2,0,70,0,0,0,0,0,4,4,0,6,2009,8,160000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0
2065,905201080,20,7,81.0,14175,2,0,0,1,4,1,2,8,4,7,5,5,1956,1998,4,4,8,8,3,0.0,3,3,4,3,3,4,2,386.0,4,522.0,332.0,1240.0,4,4,1,4,1375,0,0,1375,1.0,0.0,1,0,3,1,3,6,7,1,4,6,1956.0,3,1.0,323.0,3,3,2,0,0,0,0,0,0,0,4,4,0,12,2007,8,187000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0
1710,528166150,60,7,110.0,14277,2,0,0,3,4,2,8,8,4,6,8,5,2003,2003,5,4,14,14,2,280.0,4,3,5,5,3,1,6,938.0,5,0.0,379.0,1317.0,4,5,1,4,1217,1168,0,2385,1.0,0.0,2,1,3,1,4,7,7,1,4,6,2003.0,1,3.0,818.0,3,3,2,192,228,0,0,0,0,0,4,4,0,1,2007,8,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4.0
1034,527401130,90,7,60.0,9000,2,0,0,3,1,2,8,8,2,6,5,5,1974,1974,5,4,14,14,3,0.0,3,3,4,4,3,1,5,0.0,5,0.0,896.0,896.0,4,3,1,4,896,896,0,1792,0.0,0.0,2,2,4,2,3,8,7,0,0,5,1982.0,3,2.0,480.0,3,3,2,0,45,0,0,0,0,0,4,4,0,6,2008,8,133000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4.0
1057,528110110,20,7,105.0,13693,2,0,0,3,4,2,8,8,4,7,8,5,2007,2007,4,4,14,14,1,554.0,4,3,5,5,3,2,6,1728.0,3,495.0,195.0,2418.0,4,5,1,4,2464,0,0,2464,1.0,0.0,2,1,4,1,5,9,7,1,5,6,2007.0,1,3.0,650.0,3,3,2,358,78,0,0,0,0,0,4,4,0,8,2008,8,417500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.0
470,528228295,120,7,51.0,3635,2,0,0,3,4,2,8,8,3,7,7,5,2007,2007,4,4,14,14,2,130.0,4,3,5,4,3,4,4,988.0,5,0.0,398.0,1386.0,4,5,1,4,1569,0,0,1569,0.0,1.0,2,0,1,1,4,7,7,1,3,6,2007.0,2,3.0,660.0,3,3,2,143,20,0,0,0,0,0,4,4,0,5,2009,8,175900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0
819,906340100,20,7,84.0,10933,2,0,0,3,4,2,8,8,4,7,9,5,2009,2009,4,4,14,14,1,242.0,5,3,5,5,3,2,6,1021.0,5,0.0,534.0,1555.0,4,5,1,4,1680,0,0,1680,1.0,0.0,1,1,1,1,5,8,7,1,4,6,2009.0,1,3.0,1138.0,3,3,2,185,24,0,0,0,0,0,4,4,0,7,2009,7,323262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0
2160,907405130,20,7,65.0,8450,2,0,0,3,4,2,8,8,4,7,7,5,2003,2003,5,4,14,14,3,0.0,4,3,5,4,3,1,6,699.0,5,0.0,638.0,1337.0,4,5,1,4,1337,0,0,1337,1.0,0.0,2,0,3,1,4,6,7,0,0,6,2003.0,2,2.0,531.0,3,3,2,0,39,0,0,0,0,0,4,4,0,10,2007,8,185000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0
2552,534430050,30,7,60.0,8550,2,0,0,3,4,2,8,8,4,7,6,8,1934,1950,5,4,13,13,3,0.0,3,3,4,3,3,4,3,574.0,5,0.0,242.0,816.0,4,5,1,4,816,0,0,816,1.0,0.0,1,0,2,1,3,4,7,1,2,6,1949.0,3,1.0,240.0,3,3,2,228,0,40,0,0,0,0,3,4,0,7,2006,8,129800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
41,528120100,20,7,95.0,12182,2,0,0,3,3,2,8,8,4,7,7,5,2005,2005,5,4,14,14,2,226.0,4,3,5,4,3,1,3,1201.0,5,0.0,340.0,1541.0,4,5,1,4,1541,0,0,1541,0.0,0.0,2,0,3,1,4,7,7,1,4,6,2005.0,2,2.0,532.0,3,3,2,0,70,0,0,0,0,0,4,4,0,5,2010,7,220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0
742,903231030,50,6,51.0,6120,2,0,0,3,4,2,8,8,4,5,4,7,1935,1995,5,4,6,6,3,0.0,3,3,3,3,3,4,5,0.0,5,0.0,884.0,884.0,4,5,1,4,989,584,0,1573,0.0,0.0,1,0,3,1,4,6,7,0,0,5,1935.0,3,1.0,240.0,3,3,2,0,0,54,0,120,0,0,4,4,0,7,2009,8,133000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0
686,535454100,50,7,60.0,10800,2,0,0,3,4,2,6,8,4,5,4,7,1949,1996,5,4,13,13,3,0.0,3,3,4,3,3,4,5,0.0,5,0.0,832.0,832.0,4,3,1,2,832,629,0,1461,0.0,0.0,2,0,4,1,3,6,7,0,0,5,1949.0,3,1.0,384.0,3,3,2,0,204,0,0,0,0,0,4,4,0,8,2009,8,133500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0
314,914478110,90,7,69.05520046484602,12760,2,0,1,3,4,2,8,8,2,7,6,5,1976,1976,5,4,10,10,3,0.0,3,3,4,3,3,4,5,0.0,5,0.0,1958.0,1958.0,4,3,1,4,2048,0,0,2048,0.0,0.0,3,0,5,2,3,9,7,0,0,1,1976.0,3,2.0,776.0,3,3,2,0,0,0,0,0,0,0,4,4,0,3,2010,5,170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0
1630,527165170,60,7,69.05520046484602,7655,2,0,1,3,2,2,8,8,4,6,6,5,1993,1994,5,4,12,12,3,0.0,3,3,5,4,3,4,5,0.0,5,0.0,903.0,903.0,4,4,1,4,910,732,0,1642,0.0,0.0,2,1,3,1,3,7,7,1,3,6,1993.0,2,2.0,392.0,3,3,2,290,84,0,0,0,0,0,4,4,0,7,2007,8,168000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0
